user_id,default_90d,pd_true,age,monthly_income_vnd,emp_contract,emp_formal,emp_gig,emp_self,emp_student,region_CT,region_DN,region_HCM,region_HN,region_HP,region_NT,gender_F,gender_M,sms_count,sms_in_ratio,sms_fin_ratio,sms_kw_ratio,contacts_count,contacts_risky_ratio,rel_coworker_ratio,rel_family_ratio,rel_friend_ratio,rel_service_ratio,rel_unknown_ratio,social_rows,social_active_days,social_posts_sum,social_likes_sum,social_friends_avg,social_violations_avg,social_engagement,ecom_orders,ecom_spend_sum,ecom_basket_avg,ecom_cod_ratio,ecom_return_ratio,ecom_cat_beauty_ratio,ecom_cat_electronics_ratio,ecom_cat_fashion_ratio,ecom_cat_gaming_ratio,ecom_cat_grocery_ratio,ecom_cat_home_ratio,ecom_cat_others_ratio,web_visits,web_banking_ratio,web_education_ratio,web_entertainment_ratio,web_gambling_ratio,web_news_ratio,web_shopping_ratio,web_short_loan_ratio,web_social_ratio,email_count,email_overdue_ratio,email_type_job_ratio,email_type_promo_ratio,email_type_statement_ratio,email_type_transaction_ratio,email_type_unknown_ratio,email_type_utility_ratio
U0275,1,0.8618548168143576,32,19558402,0,1,0,0,0,0,1,0,0,0,0,0,1,2340,0.6038461538461538,0.22393162393162394,0.047435897435897434,275,0.06909090909090909,0.2581818181818182,0.13454545454545455,0.48727272727272725,0.07636363636363637,0.04363636363636364,19,18,13,507,235.0,0.0,36.214285714285715,15,7591573,506104.86666666664,0.6,0.3333333333333333,0.2,0.13333333333333333,0.26666666666666666,0.2,0.0,0.0,0.2,250,0.072,0.12,0.156,0.068,0.124,0.22,0.072,0.168,109,0.07339449541284404,0.10091743119266056,0.3486238532110092,0.21100917431192662,0.26605504587155965,0.0,0.07339449541284404
U0276,1,0.9419964254339378,45,10294931,0,0,1,0,0,0,0,1,0,0,0,0,1,2520,0.5912698412698413,0.31785714285714284,0.08928571428571429,205,0.06829268292682927,0.2926829268292683,0.0975609756097561,0.4292682926829268,0.1073170731707317,0.07317073170731707,14,13,10,268,400.0,0.0,24.363636363636363,18,8545294,474738.55555555556,0.8888888888888888,0.3888888888888889,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.3333333333333333,275,0.06545454545454546,0.11272727272727273,0.09818181818181818,0.09818181818181818,0.15636363636363637,0.21454545454545454,0.11272727272727273,0.14181818181818182,54,0.07407407407407407,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.2962962962962963,0.018518518518518517,0.12962962962962962
U0277,0,0.8117381424368395,32,12217918,0,0,1,0,0,0,0,0,0,0,1,0,1,2520,0.5892857142857143,0.2734126984126984,0.06349206349206349,266,0.08646616541353383,0.2744360902255639,0.15037593984962405,0.46616541353383456,0.07142857142857142,0.03759398496240601,16,14,9,353,435.0,0.0,35.3,11,10066650,915150.0,0.6363636363636364,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.0,0.2727272727272727,0.0,70,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.04285714285714286,0.11428571428571428,0.2571428571428571,0.08571428571428572,0.14285714285714285,61,0.03278688524590164,0.03278688524590164,0.26229508196721313,0.22950819672131148,0.26229508196721313,0.03278688524590164,0.18032786885245902
U0278,1,0.8597405079638165,25,9210888,0,0,0,1,0,0,1,0,0,0,0,0,1,3240,0.612037037037037,0.28425925925925927,0.059876543209876544,246,0.056910569105691054,0.2804878048780488,0.14634146341463414,0.45121951219512196,0.07317073170731707,0.04878048780487805,18,17,14,450,478.0,0.0,30.0,16,5201284,325080.25,0.4375,0.1875,0.25,0.0,0.25,0.0625,0.125,0.1875,0.125,311,0.08360128617363344,0.0932475884244373,0.15434083601286175,0.04180064308681672,0.1607717041800643,0.2282958199356913,0.09003215434083602,0.14790996784565916,77,0.09090909090909091,0.09090909090909091,0.2857142857142857,0.19480519480519481,0.24675324675324675,0.025974025974025976,0.15584415584415584
U0279,1,0.8853074615688752,59,4000000,0,0,0,0,1,0,0,0,1,0,0,0,1,2430,0.5983539094650205,0.2938271604938272,0.06337448559670782,145,0.07586206896551724,0.32413793103448274,0.1310344827586207,0.36551724137931035,0.11724137931034483,0.06206896551724138,17,17,16,394,461.0,1.0,23.176470588235293,13,5866199,451246.07692307694,0.6153846153846154,0.3076923076923077,0.3076923076923077,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.15384615384615385,267,0.08239700374531835,0.0449438202247191,0.1647940074906367,0.08239700374531835,0.14232209737827714,0.19850187265917604,0.12359550561797752,0.16104868913857678,35,0.05714285714285714,0.08571428571428572,0.3142857142857143,0.17142857142857143,0.3142857142857143,0.0,0.11428571428571428
U0280,1,0.8970542006237963,30,7383762,0,0,0,0,1,0,0,0,0,0,1,0,1,2790,0.6129032258064516,0.3150537634408602,0.08530465949820788,145,0.08275862068965517,0.2689655172413793,0.13793103448275862,0.3931034482758621,0.13793103448275862,0.06206896551724138,14,13,13,311,511.0,2.0,22.214285714285715,3,741493,247164.33333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,280,0.05714285714285714,0.09285714285714286,0.1357142857142857,0.08214285714285714,0.13214285714285715,0.2392857142857143,0.10714285714285714,0.15357142857142858,51,0.11764705882352941,0.1568627450980392,0.27450980392156865,0.19607843137254902,0.27450980392156865,0.0196078431372549,0.0784313725490196
U0281,1,0.8757549165990578,54,10580708,0,0,1,0,0,0,0,0,0,1,0,0,1,2520,0.6162698412698413,0.3119047619047619,0.09007936507936508,260,0.08076923076923077,0.2923076923076923,0.11153846153846154,0.4461538461538462,0.11153846153846154,0.038461538461538464,13,11,14,256,426.0,3.0,17.066666666666666,16,8942222,558888.875,0.75,0.1875,0.0625,0.0625,0.0625,0.0625,0.25,0.3125,0.1875,314,0.054140127388535034,0.10509554140127389,0.12101910828025478,0.0732484076433121,0.17197452229299362,0.21019108280254778,0.09554140127388536,0.16878980891719744,91,0.06593406593406594,0.07692307692307693,0.3626373626373626,0.16483516483516483,0.25274725274725274,0.02197802197802198,0.12087912087912088
U0282,1,0.9640107613523328,39,5587585,0,0,1,0,0,0,1,0,0,0,0,1,0,3150,0.5961904761904762,0.3215873015873016,0.08761904761904762,103,0.06796116504854369,0.24271844660194175,0.10679611650485436,0.5242718446601942,0.0970873786407767,0.02912621359223301,18,17,18,343,447.0,1.0,18.05263157894737,15,10228763,681917.5333333333,0.8,0.2,0.0,0.2,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.26666666666666666,195,0.06666666666666667,0.08717948717948718,0.13846153846153847,0.06666666666666667,0.15897435897435896,0.23076923076923078,0.10256410256410256,0.14871794871794872,46,0.043478260869565216,0.13043478260869565,0.45652173913043476,0.17391304347826086,0.08695652173913043,0.043478260869565216,0.10869565217391304
U0283,0,0.7422926087842288,33,16006898,0,0,0,1,0,0,0,0,0,1,0,0,1,3780,0.6007936507936508,0.20238095238095238,0.030952380952380953,318,0.05660377358490566,0.2893081761006289,0.1069182389937107,0.4748427672955975,0.08176100628930817,0.04716981132075472,19,19,14,453,223.0,1.0,30.2,17,7598543,446973.1176470588,0.5882352941176471,0.058823529411764705,0.35294117647058826,0.11764705882352941,0.11764705882352941,0.0,0.0,0.058823529411764705,0.35294117647058826,261,0.11494252873563218,0.07279693486590039,0.1839080459770115,0.08045977011494253,0.1417624521072797,0.16475095785440613,0.04597701149425287,0.19540229885057472,67,0.04477611940298507,0.08955223880597014,0.373134328358209,0.1791044776119403,0.2537313432835821,0.029850746268656716,0.07462686567164178
U0284,1,0.7529086451997562,29,12655967,0,1,0,0,0,1,0,0,0,0,0,1,0,3330,0.6168168168168168,0.2510510510510511,0.052552552552552555,116,0.06896551724137931,0.29310344827586204,0.14655172413793102,0.4482758620689655,0.05172413793103448,0.0603448275862069,20,17,14,477,339.0,0.0,31.8,13,15008023,1154463.3076923077,0.38461538461538464,0.07692307692307693,0.23076923076923078,0.3076923076923077,0.0,0.23076923076923078,0.0,0.15384615384615385,0.07692307692307693,164,0.06707317073170732,0.09146341463414634,0.18902439024390244,0.04878048780487805,0.13414634146341464,0.23170731707317074,0.07926829268292683,0.15853658536585366,91,0.06593406593406594,0.06593406593406594,0.5274725274725275,0.2087912087912088,0.17582417582417584,0.0,0.02197802197802198
U0285,1,0.8034093600774984,34,16232558,1,0,0,0,0,1,0,0,0,0,0,1,0,2970,0.5754208754208754,0.19696969696969696,0.03164983164983165,281,0.046263345195729534,0.3202846975088968,0.13167259786476868,0.41637010676156583,0.08185053380782918,0.0498220640569395,18,15,17,456,455.0,0.0,25.333333333333332,21,17453751,831131.0,0.5714285714285714,0.19047619047619047,0.0,0.14285714285714285,0.23809523809523808,0.14285714285714285,0.047619047619047616,0.14285714285714285,0.2857142857142857,365,0.07123287671232877,0.1178082191780822,0.136986301369863,0.04657534246575343,0.14520547945205478,0.2410958904109589,0.07945205479452055,0.16164383561643836,81,0.09876543209876543,0.08641975308641975,0.37037037037037035,0.19753086419753085,0.20987654320987653,0.012345679012345678,0.12345679012345678
U0286,1,0.9074777762122858,55,9778157,0,0,1,0,0,1,0,0,0,0,0,1,0,2610,0.5846743295019157,0.25555555555555554,0.06283524904214559,122,0.09016393442622951,0.319672131147541,0.12295081967213115,0.45081967213114754,0.08196721311475409,0.02459016393442623,17,14,10,405,495.0,2.0,36.81818181818182,11,5131987,466544.2727272727,0.7272727272727273,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.0,0.0,0.36363636363636365,0.09090909090909091,0.18181818181818182,242,0.049586776859504134,0.05785123966942149,0.16115702479338842,0.07024793388429752,0.128099173553719,0.2396694214876033,0.128099173553719,0.1652892561983471,59,0.05084745762711865,0.06779661016949153,0.3728813559322034,0.2542372881355932,0.1694915254237288,0.01694915254237288,0.11864406779661017
U0287,1,0.8339234454281749,26,21962483,0,0,0,1,0,0,1,0,0,0,0,1,0,1800,0.5961111111111111,0.19277777777777777,0.028888888888888888,245,0.05714285714285714,0.2938775510204082,0.12653061224489795,0.43673469387755104,0.10204081632653061,0.04081632653061224,21,20,21,499,551.0,0.0,22.681818181818183,6,2631384,438564.0,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,321,0.06542056074766354,0.1059190031152648,0.1838006230529595,0.0529595015576324,0.1588785046728972,0.2336448598130841,0.03426791277258567,0.16510903426791276,53,0.11320754716981132,0.03773584905660377,0.2641509433962264,0.24528301886792453,0.3584905660377358,0.018867924528301886,0.07547169811320754
U0288,1,0.8652098662903963,58,14020922,0,0,0,1,0,0,0,1,0,0,0,0,1,2610,0.6099616858237548,0.2885057471264368,0.06973180076628352,106,0.04716981132075472,0.2830188679245283,0.16981132075471697,0.3867924528301887,0.12264150943396226,0.03773584905660377,16,14,11,384,491.0,4.0,32.0,13,9944104,764931.0769230769,0.46153846153846156,0.0,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.07692307692307693,81,0.07407407407407407,0.09876543209876543,0.18518518518518517,0.08641975308641975,0.12345679012345678,0.18518518518518517,0.12345679012345678,0.12345679012345678,99,0.08080808080808081,0.0707070707070707,0.47474747474747475,0.13131313131313133,0.20202020202020202,0.030303030303030304,0.09090909090909091
U0289,1,0.6834449876283409,57,22927938,0,1,0,0,0,1,0,0,0,0,0,1,0,3240,0.592283950617284,0.18703703703703703,0.024074074074074074,280,0.04642857142857143,0.2785714285714286,0.13214285714285715,0.425,0.10357142857142858,0.060714285714285714,18,15,17,477,469.0,0.0,26.5,18,12414914,689717.4444444445,0.5,0.0,0.2777777777777778,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.16666666666666666,344,0.07848837209302326,0.07267441860465117,0.1744186046511628,0.029069767441860465,0.12790697674418605,0.19767441860465115,0.08139534883720931,0.23837209302325582,46,0.10869565217391304,0.021739130434782608,0.34782608695652173,0.21739130434782608,0.34782608695652173,0.0,0.06521739130434782
U0290,0,0.5373377102052994,47,16482382,0,1,0,0,0,0,0,0,0,1,0,0,1,3420,0.591812865497076,0.20526315789473684,0.031871345029239766,167,0.05389221556886228,0.2694610778443114,0.1377245508982036,0.4311377245508982,0.09580838323353294,0.0658682634730539,16,15,8,340,479.0,1.0,37.77777777777778,11,8529791,775435.5454545454,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.0,0.5454545454545454,0.0,0.09090909090909091,0.09090909090909091,302,0.08609271523178808,0.09933774834437085,0.1423841059602649,0.06291390728476821,0.152317880794702,0.19205298013245034,0.07947019867549669,0.18543046357615894,103,0.0970873786407767,0.10679611650485436,0.3786407766990291,0.18446601941747573,0.2524271844660194,0.019417475728155338,0.05825242718446602
U0291,1,0.8219817464595671,57,13595845,1,0,0,0,0,0,0,0,0,0,1,1,0,3420,0.612280701754386,0.2216374269005848,0.04766081871345029,278,0.08273381294964029,0.2733812949640288,0.09712230215827339,0.4676258992805755,0.10071942446043165,0.06115107913669065,21,18,23,526,393.0,2.0,21.916666666666668,20,14652985,732649.25,0.65,0.15,0.3,0.1,0.0,0.3,0.05,0.1,0.15,432,0.05555555555555555,0.08333333333333333,0.17592592592592593,0.06481481481481481,0.125,0.24537037037037038,0.09259259259259259,0.1574074074074074,62,0.04838709677419355,0.16129032258064516,0.3548387096774194,0.12903225806451613,0.1935483870967742,0.03225806451612903,0.12903225806451613
U0292,1,0.7366436255776488,41,22517894,0,1,0,0,0,0,0,0,1,0,0,0,1,1170,0.576068376068376,0.18632478632478633,0.02905982905982906,245,0.0326530612244898,0.39591836734693875,0.08979591836734693,0.3795918367346939,0.09795918367346938,0.036734693877551024,20,19,21,471,537.0,1.0,21.40909090909091,27,14987756,555102.074074074,0.37037037037037035,0.18518518518518517,0.14814814814814814,0.14814814814814814,0.18518518518518517,0.1111111111111111,0.25925925925925924,0.07407407407407407,0.07407407407407407,293,0.09215017064846416,0.09556313993174062,0.16723549488054607,0.07849829351535836,0.13993174061433447,0.2150170648464164,0.051194539249146756,0.16040955631399317,85,0.047058823529411764,0.07058823529411765,0.47058823529411764,0.15294117647058825,0.17647058823529413,0.011764705882352941,0.11764705882352941
U0293,0,0.7636504764935351,59,24810786,0,1,0,0,0,0,0,0,0,1,0,1,0,2610,0.5777777777777777,0.18850574712643678,0.031417624521072794,226,0.048672566371681415,0.22566371681415928,0.13716814159292035,0.45132743362831856,0.11061946902654868,0.0752212389380531,19,17,16,476,293.0,2.0,28.0,24,18911540,787980.8333333334,0.625,0.041666666666666664,0.08333333333333333,0.125,0.125,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.25,242,0.11570247933884298,0.07851239669421488,0.1446280991735537,0.03305785123966942,0.1322314049586777,0.25206611570247933,0.0371900826446281,0.2066115702479339,74,0.05405405405405406,0.04054054054054054,0.3783783783783784,0.17567567567567569,0.24324324324324326,0.013513513513513514,0.14864864864864866
U0294,1,0.7817313171202055,37,19735523,0,1,0,0,0,1,0,0,0,0,0,1,0,3330,0.5942942942942943,0.23993993993993995,0.045345345345345345,215,0.06976744186046512,0.3023255813953488,0.10697674418604651,0.4511627906976744,0.09767441860465116,0.04186046511627907,17,15,13,359,447.0,1.0,25.642857142857142,7,4214569,602081.2857142857,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,329,0.057750759878419454,0.06990881458966565,0.16109422492401215,0.0668693009118541,0.12462006079027356,0.24012158054711247,0.08814589665653495,0.19148936170212766,92,0.07608695652173914,0.08695652173913043,0.31521739130434784,0.18478260869565216,0.25,0.0,0.16304347826086957
U0295,1,0.7840407258948828,23,17847826,1,0,0,0,0,0,0,1,0,0,0,1,0,1440,0.5826388888888889,0.23402777777777778,0.043055555555555555,232,0.0603448275862069,0.33189655172413796,0.09913793103448276,0.4224137931034483,0.10344827586206896,0.04310344827586207,25,22,27,645,393.0,0.0,23.035714285714285,17,17719759,1042338.7647058824,0.35294117647058826,0.058823529411764705,0.11764705882352941,0.29411764705882354,0.17647058823529413,0.058823529411764705,0.17647058823529413,0.11764705882352941,0.058823529411764705,252,0.10714285714285714,0.11904761904761904,0.15873015873015872,0.051587301587301584,0.1349206349206349,0.2222222222222222,0.06349206349206349,0.14285714285714285,111,0.05405405405405406,0.07207207207207207,0.3783783783783784,0.24324324324324326,0.21621621621621623,0.02702702702702703,0.06306306306306306
U0296,0,0.8002061171920882,51,8403063,0,0,1,0,0,0,0,0,0,0,1,0,1,2790,0.5885304659498208,0.26810035842293906,0.06272401433691756,256,0.06640625,0.28125,0.12109375,0.4375,0.10546875,0.0546875,16,13,5,359,367.0,2.0,59.833333333333336,12,6172558,514379.8333333333,0.5833333333333334,0.3333333333333333,0.25,0.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,227,0.039647577092511016,0.07488986784140969,0.16740088105726872,0.07048458149779736,0.16740088105726872,0.2422907488986784,0.07929515418502203,0.15859030837004406,46,0.043478260869565216,0.13043478260869565,0.43478260869565216,0.13043478260869565,0.15217391304347827,0.06521739130434782,0.08695652173913043
U0297,0,0.7419471652594598,44,27917558,0,1,0,0,0,0,0,0,0,0,1,0,1,2340,0.5905982905982906,0.17136752136752137,0.02094017094017094,160,0.05,0.2875,0.11875,0.44375,0.1,0.05,20,18,18,549,345.0,1.0,28.894736842105264,22,24744299,1124740.8636363635,0.4090909090909091,0.0,0.09090909090909091,0.22727272727272727,0.13636363636363635,0.09090909090909091,0.13636363636363635,0.13636363636363635,0.18181818181818182,311,0.05466237942122187,0.09003215434083602,0.1414790996784566,0.022508038585209004,0.17041800643086816,0.2604501607717042,0.0932475884244373,0.16720257234726688,45,0.022222222222222223,0.15555555555555556,0.28888888888888886,0.17777777777777778,0.2,0.044444444444444446,0.13333333333333333
U0298,0,0.8401172560221599,32,12472019,0,1,0,0,0,0,0,1,0,0,0,0,1,2070,0.6082125603864734,0.2579710144927536,0.05217391304347826,157,0.07643312101910828,0.29936305732484075,0.06369426751592357,0.5095541401273885,0.09554140127388536,0.03184713375796178,17,13,19,365,485.0,0.0,18.25,17,9575903,563288.4117647059,0.5882352941176471,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.35294117647058826,0.11764705882352941,0.11764705882352941,0.11764705882352941,347,0.07204610951008646,0.08645533141210375,0.1585014409221902,0.069164265129683,0.13256484149855907,0.23631123919308358,0.07492795389048991,0.17002881844380405,78,0.16666666666666666,0.038461538461538464,0.3717948717948718,0.23076923076923078,0.28205128205128205,0.01282051282051282,0.0641025641025641
U0299,0,0.6850544187436126,58,20075546,1,0,0,0,0,0,0,1,0,0,0,0,1,3240,0.6108024691358025,0.20586419753086418,0.03518518518518519,297,0.0707070707070707,0.24242424242424243,0.13131313131313133,0.49158249158249157,0.08754208754208755,0.04713804713804714,19,16,18,482,242.0,0.0,25.36842105263158,16,10301564,643847.75,0.25,0.125,0.0,0.0625,0.125,0.125,0.3125,0.125,0.25,224,0.0625,0.07142857142857142,0.17410714285714285,0.0625,0.125,0.27232142857142855,0.044642857142857144,0.1875,81,0.06172839506172839,0.13580246913580246,0.30864197530864196,0.19753086419753085,0.2222222222222222,0.012345679012345678,0.12345679012345678
U0300,0,0.7734125001525012,32,18525677,0,1,0,0,0,0,0,0,0,1,0,0,1,2160,0.5925925925925926,0.20833333333333334,0.034722222222222224,167,0.059880239520958084,0.25748502994011974,0.11976047904191617,0.48502994011976047,0.10179640718562874,0.03592814371257485,18,17,13,451,269.0,0.0,32.214285714285715,19,13861399,729547.3157894737,0.47368421052631576,0.05263157894736842,0.15789473684210525,0.10526315789473684,0.15789473684210525,0.05263157894736842,0.15789473684210525,0.21052631578947367,0.15789473684210525,251,0.07171314741035857,0.07569721115537849,0.1593625498007968,0.04780876494023904,0.14342629482071714,0.27091633466135456,0.06374501992031872,0.16733067729083664,71,0.056338028169014086,0.07042253521126761,0.4507042253521127,0.14084507042253522,0.19718309859154928,0.028169014084507043,0.11267605633802817
U0301,1,0.8143840984660047,28,8414132,0,0,0,1,0,1,0,0,0,0,0,1,0,2520,0.5948412698412698,0.30238095238095236,0.08611111111111111,201,0.0945273631840796,0.3333333333333333,0.11442786069651742,0.417910447761194,0.09950248756218906,0.03482587064676617,19,17,15,426,195.0,2.0,26.625,17,11009607,647623.9411764706,0.6470588235294118,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.11764705882352941,0.17647058823529413,0.17647058823529413,0.058823529411764705,0.17647058823529413,374,0.045454545454545456,0.10160427807486631,0.12299465240641712,0.10160427807486631,0.13368983957219252,0.232620320855615,0.12299465240641712,0.13903743315508021,78,0.0641025641025641,0.05128205128205128,0.41025641025641024,0.20512820512820512,0.24358974358974358,0.01282051282051282,0.07692307692307693
U0302,1,0.7101035415635092,59,25649638,0,1,0,0,0,0,1,0,0,0,0,1,0,2610,0.5957854406130269,0.15478927203065135,0.01532567049808429,244,0.05327868852459016,0.2827868852459016,0.07377049180327869,0.4713114754098361,0.12295081967213115,0.04918032786885246,20,18,15,518,506.0,0.0,32.375,30,22478817,749293.9,0.3,0.06666666666666667,0.2,0.16666666666666666,0.1,0.16666666666666666,0.1,0.16666666666666666,0.1,379,0.07651715039577836,0.0633245382585752,0.16094986807387862,0.036939313984168866,0.17150395778364116,0.26649076517150394,0.06068601583113457,0.16358839050131926,77,0.07792207792207792,0.12987012987012986,0.2857142857142857,0.15584415584415584,0.23376623376623376,0.05194805194805195,0.14285714285714285
U0303,1,0.8582895882212321,57,7891816,0,0,1,0,0,0,1,0,0,0,0,0,1,3150,0.5974603174603175,0.29873015873015873,0.08063492063492063,297,0.07744107744107744,0.32996632996632996,0.10774410774410774,0.40404040404040403,0.09090909090909091,0.06734006734006734,12,12,9,254,584.0,1.0,25.4,14,9063057,647361.2142857143,0.7857142857142857,0.0,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.0,0.21428571428571427,0.21428571428571427,0.14285714285714285,376,0.05585106382978723,0.0425531914893617,0.17287234042553193,0.06382978723404255,0.14095744680851063,0.2978723404255319,0.09042553191489362,0.1356382978723404,93,0.08602150537634409,0.10752688172043011,0.40860215053763443,0.16129032258064516,0.23655913978494625,0.021505376344086023,0.06451612903225806
U0304,1,0.7373789707403211,38,23530568,0,1,0,0,0,0,0,0,1,0,0,1,0,2790,0.6046594982078853,0.1867383512544803,0.02867383512544803,190,0.042105263157894736,0.2894736842105263,0.11578947368421053,0.4421052631578947,0.12631578947368421,0.02631578947368421,14,14,13,315,527.0,0.0,22.5,23,25123642,1092332.2608695652,0.43478260869565216,0.08695652173913043,0.17391304347826086,0.2608695652173913,0.043478260869565216,0.17391304347826086,0.13043478260869565,0.13043478260869565,0.08695652173913043,139,0.07194244604316546,0.10071942446043165,0.20863309352517986,0.050359712230215826,0.1079136690647482,0.20863309352517986,0.07913669064748201,0.17266187050359713,43,0.09302325581395349,0.09302325581395349,0.3023255813953488,0.2558139534883721,0.27906976744186046,0.0,0.06976744186046512
U0305,1,0.8928280524337048,51,5081548,0,0,1,0,0,1,0,0,0,0,0,0,1,2880,0.596875,0.30277777777777776,0.07708333333333334,296,0.0777027027027027,0.25675675675675674,0.11824324324324324,0.5,0.0777027027027027,0.0472972972972973,17,17,12,441,367.0,1.0,33.92307692307692,6,3735913,622652.1666666666,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,164,0.07926829268292683,0.07926829268292683,0.12195121951219512,0.11585365853658537,0.13414634146341464,0.18902439024390244,0.09146341463414634,0.18902439024390244,93,0.12903225806451613,0.053763440860215055,0.3870967741935484,0.23655913978494625,0.23655913978494625,0.010752688172043012,0.07526881720430108
U0306,0,0.8837694203992685,43,9409234,1,0,0,0,0,0,0,0,0,0,1,1,0,2430,0.5930041152263374,0.2111111111111111,0.03580246913580247,182,0.06043956043956044,0.25824175824175827,0.17032967032967034,0.4340659340659341,0.08791208791208792,0.04945054945054945,19,17,17,557,519.0,0.0,30.944444444444443,4,3231897,807974.25,0.75,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.5,303,0.10231023102310231,0.0924092409240924,0.15841584158415842,0.0627062706270627,0.132013201320132,0.2376237623762376,0.07920792079207921,0.1353135313531353,77,0.03896103896103896,0.1038961038961039,0.4155844155844156,0.16883116883116883,0.22077922077922077,0.012987012987012988,0.07792207792207792
U0307,1,0.8636964024089206,45,8957447,0,0,0,0,1,0,0,0,1,0,0,1,0,3330,0.5867867867867868,0.31261261261261264,0.09009009009009009,157,0.050955414012738856,0.2929936305732484,0.14012738853503184,0.46496815286624205,0.07006369426751592,0.03184713375796178,13,13,9,235,444.0,4.0,23.5,20,12171146,608557.3,0.3,0.15,0.3,0.35,0.0,0.05,0.25,0.0,0.05,163,0.06134969325153374,0.0736196319018405,0.17177914110429449,0.09815950920245399,0.13496932515337423,0.27607361963190186,0.0736196319018405,0.11042944785276074,92,0.09782608695652174,0.07608695652173914,0.43478260869565216,0.22826086956521738,0.18478260869565216,0.021739130434782608,0.05434782608695652
U0308,1,0.7171908594037306,42,16919360,0,1,0,0,0,1,0,0,0,0,0,0,1,2430,0.6131687242798354,0.1962962962962963,0.030452674897119343,299,0.05016722408026756,0.3177257525083612,0.11371237458193979,0.4080267558528428,0.09698996655518395,0.06354515050167224,21,19,18,500,463.0,0.0,26.31578947368421,22,12442701,565577.3181818182,0.22727272727272727,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.18181818181818182,0.13636363636363635,0.18181818181818182,0.045454545454545456,0.3181818181818182,308,0.05194805194805195,0.11688311688311688,0.19155844155844157,0.06493506493506493,0.1266233766233766,0.21753246753246752,0.048701298701298704,0.18181818181818182,69,0.10144927536231885,0.057971014492753624,0.4057971014492754,0.17391304347826086,0.2028985507246377,0.028985507246376812,0.13043478260869565
U0309,0,0.8724993885033479,41,12327302,0,0,1,0,0,0,0,1,0,0,0,0,1,1710,0.6070175438596491,0.30409356725146197,0.08421052631578947,284,0.0880281690140845,0.3028169014084507,0.13732394366197184,0.43661971830985913,0.08098591549295775,0.04225352112676056,18,16,13,322,494.0,0.0,23.0,26,13617666,523756.3846153846,0.6153846153846154,0.19230769230769232,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.11538461538461539,0.11538461538461539,0.23076923076923078,0.15384615384615385,221,0.06334841628959276,0.07692307692307693,0.1583710407239819,0.06787330316742081,0.13574660633484162,0.24434389140271492,0.09049773755656108,0.16289592760180996,80,0.1375,0.025,0.3125,0.1875,0.35,0.025,0.1
U0310,1,0.8713377371770061,42,12197476,0,0,1,0,0,0,0,0,0,1,0,1,0,1800,0.5955555555555555,0.245,0.042777777777777776,196,0.07142857142857142,0.33163265306122447,0.09693877551020408,0.42857142857142855,0.10714285714285714,0.03571428571428571,17,16,11,381,304.0,1.0,31.75,6,4345430,724238.3333333334,0.5,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,327,0.10397553516819572,0.10091743119266056,0.1345565749235474,0.0764525993883792,0.13149847094801223,0.22935779816513763,0.08256880733944955,0.14067278287461774,110,0.05454545454545454,0.09090909090909091,0.38181818181818183,0.2,0.21818181818181817,0.0,0.10909090909090909
