user_id,ts,from_domain,type,subject,has_risk_kw,risk_kw
U0284,2025-07-01T06:52:01.201932,promo.vn,transaction,Thông báo quá hạn,0,
U0284,2025-08-14T17:32:05.201932,work.vn,promo,Nhắc thanh toán,0,
U0284,2025-08-14T22:31:34.201932,promo.vn,promo,Biên lai thanh toán,0,
U0284,2025-06-28T13:49:21.201932,ecom.vn,transaction,Cập nhật chính sách,0,
U0284,2025-08-25T22:10:00.201932,promo.vn,statement,Thông báo quá hạn,1,late fee
U0284,2025-08-02T23:33:09.201932,ecom.vn,promo,Xác nhận đơn hàng,0,
U0284,2025-06-07T00:20:27.201932,telco.vn,promo,Thông báo quá hạn,0,
U0284,2025-08-22T06:02:36.201932,utility.vn,promo,Mời phỏng vấn,0,
U0284,2025-07-05T07:31:12.201932,work.vn,statement,Nhắc thanh toán,0,
U0284,2025-08-27T04:48:46.201932,telco.vn,transaction,Biên lai thanh toán,0,
U0284,2025-07-04T08:45:48.201932,work.vn,utility,Khuyến mãi độc quyền,0,
U0284,2025-08-21T20:36:59.201932,utility.vn,promo,Thông báo quá hạn,0,
U0284,2025-08-26T10:52:15.201932,work.vn,statement,Cảnh báo công nợ,1,late fee
U0284,2025-06-10T23:05:56.201932,promo.vn,promo,Ưu đãi mùa tết,0,
U0284,2025-07-26T19:15:26.201932,telco.vn,transaction,Biên lai thanh toán,0,
U0284,2025-08-16T12:21:09.201932,telco.vn,promo,Sao kê tài khoản,0,
U0284,2025-07-23T06:42:14.201932,bank.vn,promo,Xác nhận đơn hàng,0,
U0284,2025-07-09T21:06:39.201932,work.vn,statement,Cảnh báo công nợ,1,đòi nợ
U0284,2025-06-21T02:14:48.201932,work.vn,statement,Thông báo dịch vụ,0,
U0284,2025-06-22T07:47:33.201932,bank.vn,promo,Sao kê tài khoản,0,
U0284,2025-08-12T06:46:18.201932,telco.vn,statement,Xác nhận đơn hàng,0,
U0284,2025-06-24T20:43:59.201932,work.vn,promo,Mời phỏng vấn,0,
U0284,2025-08-18T09:48:44.201932,work.vn,statement,Nhắc thanh toán,0,
U0284,2025-07-21T23:35:43.201932,utility.vn,promo,Xác nhận đơn hàng,0,
U0284,2025-07-07T23:00:08.201932,work.vn,statement,Sao kê tài khoản,0,
U0284,2025-06-21T13:50:13.201932,bank.vn,transaction,Nhắc thanh toán,0,
U0284,2025-06-26T10:05:52.201932,utility.vn,statement,Thông báo dịch vụ,0,
U0284,2025-07-12T14:34:42.201932,ecom.vn,statement,Xác nhận đơn hàng,0,
U0284,2025-06-02T05:51:33.201932,ecom.vn,promo,Cập nhật chính sách,0,
U0284,2025-06-28T00:23:40.201932,utility.vn,promo,Xác nhận đơn hàng,0,
U0284,2025-07-14T20:13:07.201932,work.vn,promo,Nhắc thanh toán,0,
U0284,2025-06-21T11:38:27.201932,work.vn,utility,Biên lai thanh toán,0,
U0284,2025-08-03T05:52:20.201932,promo.vn,transaction,Xác nhận đơn hàng,0,
U0284,2025-06-13T14:13:23.201932,work.vn,promo,Thông báo dịch vụ,0,
U0284,2025-06-09T03:23:23.201932,utility.vn,promo,Thông báo quá hạn,0,
U0284,2025-06-18T05:19:41.201932,ecom.vn,promo,Biên lai thanh toán,0,
U0284,2025-07-17T06:48:47.201932,ecom.vn,statement,Biên lai thanh toán,0,
U0284,2025-07-02T07:50:01.201932,ecom.vn,promo,Biên lai thanh toán,0,
U0284,2025-08-04T20:41:33.201932,telco.vn,promo,Thông báo quá hạn,0,
U0284,2025-08-07T02:18:54.201932,bank.vn,promo,Ưu đãi mùa tết,0,
U0284,2025-08-24T01:21:57.201932,utility.vn,statement,Khuyến mãi độc quyền,0,
U0284,2025-08-21T06:30:26.201932,promo.vn,promo,Mời phỏng vấn,0,
U0284,2025-08-26T14:29:29.201932,bank.vn,statement,Sao kê tài khoản,0,
U0284,2025-08-02T09:49:59.201932,promo.vn,promo,Ưu đãi mùa tết,0,
U0284,2025-07-31T06:14:51.201932,bank.vn,promo,Mời phỏng vấn,0,
U0284,2025-06-02T21:49:42.201932,work.vn,promo,Sao kê tài khoản,0,
U0284,2025-08-11T12:39:16.201932,telco.vn,promo,Cập nhật chính sách,0,
U0284,2025-06-25T07:40:19.201932,bank.vn,promo,Cập nhật chính sách,0,
U0284,2025-06-10T23:23:30.201932,utility.vn,promo,Xác nhận đơn hàng,0,
U0284,2025-08-26T02:23:13.201932,work.vn,promo,Sao kê tài khoản,0,
U0284,2025-08-18T03:59:49.201932,ecom.vn,promo,Xác nhận đơn hàng,0,
U0284,2025-08-10T12:58:45.201932,utility.vn,transaction,Sao kê tài khoản,0,
U0284,2025-08-02T08:01:23.201932,ecom.vn,statement,Sao kê tài khoản,0,
U0284,2025-07-29T05:32:19.201932,promo.vn,statement,Thông báo dịch vụ,0,
U0284,2025-07-05T06:27:10.201932,utility.vn,transaction,Nhắc thanh toán,1,đòi nợ
U0284,2025-07-27T06:53:50.201932,work.vn,statement,Ưu đãi mùa tết,0,
U0284,2025-06-14T01:54:20.201932,utility.vn,job,Thông báo dịch vụ,0,
U0284,2025-08-08T03:00:31.201932,work.vn,promo,Thông báo dịch vụ,0,
U0284,2025-07-09T03:04:53.201932,utility.vn,promo,Thông báo quá hạn,0,
U0284,2025-07-05T17:58:23.201932,work.vn,promo,Thông báo quá hạn,0,
U0284,2025-08-05T02:57:56.201932,work.vn,promo,Ưu đãi mùa tết,0,
U0284,2025-07-09T17:46:50.201932,work.vn,promo,Mời phỏng vấn,0,
U0284,2025-06-09T13:45:29.201932,ecom.vn,transaction,Mời phỏng vấn,0,
U0284,2025-07-15T09:29:47.201932,telco.vn,statement,Cập nhật chính sách,0,
U0284,2025-08-01T21:44:29.201932,work.vn,promo,Ưu đãi mùa tết,0,
U0284,2025-08-05T18:44:28.201932,ecom.vn,promo,Xác nhận đơn hàng,0,
U0284,2025-07-25T23:33:57.201932,work.vn,promo,Thông báo quá hạn,0,
U0284,2025-08-25T06:21:36.201932,ecom.vn,promo,Thông báo quá hạn,0,
U0284,2025-08-13T16:48:06.201932,telco.vn,promo,Sao kê tài khoản,0,
U0284,2025-08-02T21:53:33.201932,work.vn,promo,Cập nhật chính sách,0,
U0284,2025-07-15T15:38:05.201932,work.vn,transaction,Khuyến mãi độc quyền,0,
U0285,2025-08-16T03:49:12.201932,telco.vn,promo,Thông báo quá hạn,0,
U0285,2025-08-09T02:59:00.201932,work.vn,job,Nhắc thanh toán,0,
U0285,2025-06-26T23:35:17.201932,ecom.vn,statement,Xác nhận đơn hàng,0,
U0285,2025-07-19T17:30:26.201932,bank.vn,promo,Thông báo quá hạn,0,
U0285,2025-07-10T11:02:41.201932,work.vn,utility,Biên lai thanh toán,0,
U0285,2025-07-25T19:38:44.201932,promo.vn,transaction,Nhắc thanh toán,0,
U0285,2025-07-02T22:08:52.201932,work.vn,promo,Khuyến mãi độc quyền,0,
U0285,2025-06-09T18:34:44.201932,bank.vn,transaction,Nhắc thanh toán,1,late fee
U0285,2025-08-29T06:34:08.201932,work.vn,transaction,Xác nhận đơn hàng,0,
U0285,2025-07-20T21:41:52.201932,utility.vn,promo,Cập nhật chính sách,0,
U0285,2025-08-01T01:13:39.201932,ecom.vn,statement,Nhắc thanh toán,1,đòi nợ
U0285,2025-07-15T23:53:08.201932,promo.vn,job,Ưu đãi mùa tết,0,
U0285,2025-06-20T14:34:13.201932,promo.vn,promo,Biên lai thanh toán,0,
U0285,2025-05-31T13:50:28.201932,utility.vn,statement,Nhắc thanh toán,0,
U0285,2025-08-24T20:13:58.201932,promo.vn,promo,Cập nhật chính sách,0,
U0285,2025-06-22T18:15:35.201932,work.vn,promo,Cập nhật chính sách,0,
U0285,2025-08-25T15:34:55.201932,ecom.vn,utility,Nhắc thanh toán,0,
U0285,2025-06-24T06:32:31.201932,work.vn,promo,Khuyến mãi độc quyền,0,
U0285,2025-07-21T02:16:52.201932,utility.vn,job,Thông báo dịch vụ,0,
U0285,2025-06-18T18:14:50.201932,utility.vn,promo,Nhắc thanh toán,0,
U0285,2025-08-28T12:49:18.201932,work.vn,utility,Nhắc thanh toán,1,late fee
U0285,2025-06-23T11:45:18.201932,promo.vn,utility,Biên lai thanh toán,0,
U0285,2025-07-25T16:20:44.201932,work.vn,promo,Nhắc thanh toán,0,
U0285,2025-07-17T12:47:27.201932,utility.vn,job,Thông báo quá hạn,0,
U0285,2025-06-28T23:43:51.201932,work.vn,job,Thông báo dịch vụ,0,
U0285,2025-06-03T05:39:41.201932,promo.vn,statement,Cảnh báo công nợ,1,chậm đóng
U0285,2025-06-27T15:38:08.201932,bank.vn,promo,Biên lai thanh toán,0,
U0285,2025-08-29T00:51:11.201932,promo.vn,transaction,Mời phỏng vấn,0,
U0285,2025-08-02T10:54:17.201932,utility.vn,statement,Thông báo dịch vụ,0,
U0285,2025-06-09T23:47:30.201932,promo.vn,utility,Nhắc thanh toán,0,
U0285,2025-06-05T10:53:20.201932,bank.vn,transaction,Cập nhật chính sách,0,
U0285,2025-06-09T22:07:19.201932,utility.vn,promo,Cập nhật chính sách,0,
U0285,2025-06-07T22:49:45.201932,telco.vn,statement,Nhắc thanh toán,1,vay nóng
U0285,2025-06-17T13:57:30.201932,promo.vn,promo,Khuyến mãi độc quyền,0,
U0285,2025-08-26T06:10:11.201932,promo.vn,promo,Nhắc thanh toán,0,
U0285,2025-07-17T02:36:29.201932,telco.vn,transaction,Mời phỏng vấn,0,
U0285,2025-06-15T04:36:02.201932,telco.vn,unknown,Mời phỏng vấn,0,
U0285,2025-07-12T15:52:55.201932,ecom.vn,statement,Thông báo quá hạn,0,
U0285,2025-06-27T12:19:59.201932,telco.vn,statement,Sao kê tài khoản,0,
U0285,2025-08-09T01:53:37.201932,promo.vn,utility,Ưu đãi mùa tết,0,
U0285,2025-08-22T22:05:44.201932,promo.vn,promo,Nhắc thanh toán,0,
U0285,2025-06-16T12:27:45.201932,work.vn,statement,Nhắc thanh toán,0,
U0285,2025-06-28T02:53:25.201932,telco.vn,transaction,Nhắc thanh toán,0,
U0285,2025-06-20T19:31:16.201932,utility.vn,transaction,Sao kê tài khoản,0,
U0285,2025-07-06T10:56:17.201932,ecom.vn,promo,Thông báo quá hạn,0,
U0285,2025-07-06T12:36:39.201932,bank.vn,statement,Sao kê tài khoản,0,
U0285,2025-06-08T23:23:13.201932,bank.vn,statement,Biên lai thanh toán,0,
U0285,2025-08-25T20:20:22.201932,telco.vn,statement,Cập nhật chính sách,0,
U0285,2025-06-04T14:26:25.201932,ecom.vn,promo,Thông báo quá hạn,0,
U0285,2025-06-05T20:01:46.201932,utility.vn,promo,Sao kê tài khoản,0,
U0285,2025-07-14T11:40:37.201932,promo.vn,transaction,Biên lai thanh toán,0,
U0285,2025-06-05T08:56:58.201932,telco.vn,utility,Xác nhận đơn hàng,0,
U0285,2025-07-16T18:10:19.201932,utility.vn,utility,Thông báo dịch vụ,0,
U0285,2025-08-06T02:41:12.201932,utility.vn,promo,Mời phỏng vấn,0,
U0285,2025-06-21T12:21:30.201932,promo.vn,transaction,Nhắc thanh toán,1,đòi nợ
U0285,2025-06-05T23:51:04.201932,promo.vn,utility,Khuyến mãi độc quyền,0,
U0285,2025-06-17T13:32:32.201932,bank.vn,statement,Khuyến mãi độc quyền,0,
U0285,2025-08-16T04:48:03.201932,work.vn,promo,Mời phỏng vấn,0,
U0285,2025-08-05T08:07:00.201932,utility.vn,promo,Thông báo quá hạn,0,
U0285,2025-07-04T17:58:03.201932,promo.vn,transaction,Thông báo quá hạn,1,khoản vay
U0285,2025-06-15T17:18:15.201932,utility.vn,promo,Thông báo quá hạn,0,
U0285,2025-06-27T01:08:26.201932,work.vn,transaction,Thông báo quá hạn,0,
U0285,2025-07-24T15:59:43.201932,ecom.vn,promo,Sao kê tài khoản,0,
U0285,2025-06-18T03:10:51.201932,bank.vn,statement,Mời phỏng vấn,0,
U0285,2025-06-27T21:12:07.201932,ecom.vn,promo,Thông báo quá hạn,0,
U0285,2025-08-27T23:25:13.201932,utility.vn,promo,Khuyến mãi độc quyền,0,
U0285,2025-08-14T19:21:40.201932,ecom.vn,promo,Biên lai thanh toán,0,
U0285,2025-07-23T11:14:57.201932,promo.vn,transaction,Ưu đãi mùa tết,0,
U0285,2025-06-06T20:05:12.201932,work.vn,transaction,Ưu đãi mùa tết,0,
U0285,2025-08-02T07:24:52.201932,work.vn,promo,Biên lai thanh toán,0,
U0285,2025-06-27T02:40:58.201932,promo.vn,promo,Khuyến mãi độc quyền,0,
U0285,2025-08-17T12:09:14.201932,utility.vn,job,Mời phỏng vấn,0,
U0285,2025-08-14T13:31:33.201932,utility.vn,transaction,Nhắc thanh toán,0,
U0285,2025-07-21T05:49:08.201932,utility.vn,promo,Mời phỏng vấn,0,
U0285,2025-07-20T09:05:01.201932,bank.vn,transaction,Nhắc thanh toán,1,vay nóng
U0285,2025-06-22T11:32:09.201932,telco.vn,transaction,Mời phỏng vấn,0,
U0285,2025-08-11T14:54:22.201932,telco.vn,statement,Cập nhật chính sách,0,
U0285,2025-08-02T19:19:29.201932,ecom.vn,job,Sao kê tài khoản,0,
U0285,2025-06-11T14:13:10.201932,promo.vn,utility,Nhắc thanh toán,0,
U0285,2025-06-03T09:49:17.201932,bank.vn,statement,Mời phỏng vấn,0,
U0285,2025-08-10T08:59:49.201932,promo.vn,promo,Ưu đãi mùa tết,0,
U0286,2025-06-05T03:59:47.201932,work.vn,promo,Sao kê tài khoản,0,
U0286,2025-08-19T14:49:10.201932,telco.vn,statement,Mời phỏng vấn,0,
U0286,2025-07-16T19:55:39.201932,work.vn,promo,Mời phỏng vấn,0,
U0286,2025-07-03T06:44:10.201932,promo.vn,job,Nhắc thanh toán,0,
U0286,2025-07-09T07:46:48.201932,telco.vn,transaction,Thông báo quá hạn,0,
U0286,2025-08-25T13:40:06.201932,bank.vn,utility,Ưu đãi mùa tết,0,
U0286,2025-08-13T17:50:39.201932,telco.vn,statement,Ưu đãi mùa tết,0,
U0286,2025-07-04T03:33:50.201932,bank.vn,promo,Mời phỏng vấn,0,
U0286,2025-08-24T14:19:48.201932,telco.vn,statement,Sao kê tài khoản,0,
U0286,2025-06-28T18:48:17.201932,utility.vn,statement,Thông báo dịch vụ,0,
U0286,2025-06-04T19:04:42.201932,utility.vn,statement,Cập nhật chính sách,0,
U0286,2025-06-30T17:40:29.201932,utility.vn,statement,Biên lai thanh toán,0,
U0286,2025-06-01T07:12:08.201932,utility.vn,promo,Nhắc thanh toán,0,
U0286,2025-07-10T19:06:07.201932,work.vn,transaction,Mời phỏng vấn,0,
U0286,2025-08-25T20:50:15.201932,work.vn,transaction,Mời phỏng vấn,0,
U0286,2025-06-06T00:54:17.201932,ecom.vn,promo,Nhắc thanh toán,0,
U0286,2025-08-22T05:41:59.201932,work.vn,job,Thông báo dịch vụ,0,
U0286,2025-07-04T00:50:46.201932,work.vn,transaction,Sao kê tài khoản,0,
U0286,2025-07-23T07:31:36.201932,utility.vn,utility,Biên lai thanh toán,0,
U0286,2025-06-19T12:12:22.201932,work.vn,promo,Biên lai thanh toán,0,
U0286,2025-07-28T04:36:44.201932,ecom.vn,job,Cập nhật chính sách,0,
U0286,2025-07-22T05:34:08.201932,ecom.vn,promo,Ưu đãi mùa tết,0,
U0286,2025-06-09T11:41:35.201932,utility.vn,statement,Thông báo dịch vụ,0,
U0286,2025-08-18T12:41:20.201932,promo.vn,statement,Khuyến mãi độc quyền,0,
U0286,2025-07-03T15:33:13.201932,telco.vn,promo,Biên lai thanh toán,0,
U0286,2025-07-19T15:15:28.201932,work.vn,promo,Cập nhật chính sách,0,
U0286,2025-07-07T23:33:26.201932,utility.vn,promo,Mời phỏng vấn,0,
U0286,2025-06-03T20:26:32.201932,telco.vn,utility,Thông báo dịch vụ,0,
U0286,2025-08-14T23:07:50.201932,telco.vn,promo,Nhắc thanh toán,0,
U0286,2025-07-04T18:39:54.201932,bank.vn,promo,Mời phỏng vấn,0,
U0286,2025-07-25T12:37:03.201932,ecom.vn,unknown,Thông báo quá hạn,0,
U0286,2025-07-01T03:52:20.201932,bank.vn,utility,Khuyến mãi độc quyền,0,
U0286,2025-06-27T08:45:50.201932,telco.vn,statement,Nhắc thanh toán,0,
U0286,2025-07-14T20:41:35.201932,telco.vn,promo,Thông báo dịch vụ,0,
U0286,2025-08-19T01:10:41.201932,telco.vn,transaction,Sao kê tài khoản,0,
U0286,2025-07-29T07:43:43.201932,work.vn,promo,Mời phỏng vấn,0,
U0286,2025-07-19T11:57:30.201932,promo.vn,statement,Thông báo quá hạn,0,
U0286,2025-08-04T04:40:55.201932,work.vn,transaction,Ưu đãi mùa tết,0,
U0286,2025-08-27T16:37:43.201932,telco.vn,promo,Ưu đãi mùa tết,0,
U0286,2025-07-28T19:42:44.201932,utility.vn,statement,Khuyến mãi độc quyền,0,
U0286,2025-07-08T19:29:25.201932,utility.vn,job,Thông báo dịch vụ,0,
U0286,2025-07-03T21:16:27.201932,promo.vn,statement,Mời phỏng vấn,0,
U0286,2025-07-22T02:59:59.201932,work.vn,promo,Nhắc thanh toán,0,
U0286,2025-08-22T13:25:27.201932,promo.vn,statement,Thông báo quá hạn,1,đòi nợ
U0286,2025-06-13T01:09:58.201932,telco.vn,transaction,Sao kê tài khoản,0,
U0286,2025-08-04T12:49:18.201932,promo.vn,promo,Nhắc thanh toán,0,
U0286,2025-06-15T18:20:12.201932,bank.vn,promo,Biên lai thanh toán,0,
U0286,2025-08-25T22:58:22.201932,telco.vn,utility,Thông báo quá hạn,0,
U0286,2025-06-07T16:00:44.201932,promo.vn,statement,Cảnh báo công nợ,1,nợ xấu
U0286,2025-08-20T17:34:05.201932,ecom.vn,utility,Cảnh báo công nợ,1,overdue
U0286,2025-08-10T08:29:00.201932,utility.vn,promo,Thông báo quá hạn,0,
U0286,2025-08-06T07:50:12.201932,telco.vn,promo,Biên lai thanh toán,0,
U0286,2025-07-29T20:56:53.201932,telco.vn,promo,Thông báo quá hạn,0,
U0286,2025-06-24T02:01:43.201932,telco.vn,promo,Khuyến mãi độc quyền,0,
U0286,2025-08-23T01:10:28.201932,ecom.vn,statement,Xác nhận đơn hàng,0,
U0286,2025-08-02T07:00:08.201932,promo.vn,transaction,Mời phỏng vấn,0,
U0286,2025-07-06T03:37:54.201932,work.vn,transaction,Sao kê tài khoản,0,
U0286,2025-06-04T07:44:18.201932,telco.vn,utility,Khuyến mãi độc quyền,0,
U0286,2025-06-08T09:55:39.201932,telco.vn,transaction,Xác nhận đơn hàng,0,
U0287,2025-08-22T14:50:22.201932,utility.vn,transaction,Mời phỏng vấn,0,
U0287,2025-07-09T21:01:51.201932,promo.vn,promo,Cập nhật chính sách,0,
U0287,2025-07-24T15:37:07.201932,ecom.vn,unknown,Sao kê tài khoản,0,
U0287,2025-07-22T14:18:53.201932,promo.vn,transaction,Nhắc thanh toán,1,late fee
U0287,2025-07-13T06:24:15.201932,utility.vn,transaction,Xác nhận đơn hàng,0,
U0287,2025-08-02T06:26:42.201932,bank.vn,promo,Nhắc thanh toán,0,
U0287,2025-06-07T02:10:31.201932,promo.vn,transaction,Biên lai thanh toán,0,
U0287,2025-06-21T05:45:39.201932,promo.vn,transaction,Thông báo quá hạn,0,
U0287,2025-06-09T23:08:53.201932,work.vn,transaction,Cập nhật chính sách,0,
U0287,2025-07-20T16:57:28.201932,ecom.vn,statement,Thông báo dịch vụ,0,
U0287,2025-08-20T09:27:07.201932,telco.vn,transaction,Sao kê tài khoản,0,
U0287,2025-07-09T15:59:11.201932,bank.vn,statement,Nhắc thanh toán,1,nợ xấu
U0287,2025-06-03T23:37:05.201932,ecom.vn,transaction,Xác nhận đơn hàng,0,
U0287,2025-07-16T06:59:02.201932,bank.vn,promo,Mời phỏng vấn,0,
U0287,2025-06-12T08:11:11.201932,ecom.vn,promo,Nhắc thanh toán,0,
U0287,2025-07-03T20:29:10.201932,telco.vn,utility,Thông báo quá hạn,0,
U0287,2025-07-06T06:09:23.201932,ecom.vn,transaction,Cập nhật chính sách,0,
U0287,2025-06-29T03:41:07.201932,promo.vn,promo,Khuyến mãi độc quyền,0,
U0287,2025-06-12T08:32:48.201932,telco.vn,statement,Thông báo quá hạn,0,
U0287,2025-06-10T06:39:21.201932,bank.vn,statement,Thông báo dịch vụ,0,
U0287,2025-07-13T20:30:49.201932,utility.vn,transaction,Mời phỏng vấn,0,
U0287,2025-08-02T21:47:52.201932,work.vn,transaction,Biên lai thanh toán,0,
U0287,2025-06-10T04:38:47.201932,bank.vn,transaction,Nhắc thanh toán,0,
U0287,2025-06-28T18:11:10.201932,bank.vn,promo,Thông báo quá hạn,0,
U0287,2025-06-05T15:22:37.201932,ecom.vn,promo,Cập nhật chính sách,0,
U0287,2025-07-10T18:35:08.201932,ecom.vn,statement,Nhắc thanh toán,1,overdue
U0287,2025-08-02T18:52:47.201932,telco.vn,promo,Sao kê tài khoản,0,
U0287,2025-07-24T12:10:48.201932,promo.vn,statement,Khuyến mãi độc quyền,0,
U0287,2025-06-17T03:22:02.201932,ecom.vn,statement,Xác nhận đơn hàng,0,
U0287,2025-07-04T14:31:38.201932,telco.vn,statement,Ưu đãi mùa tết,0,
U0287,2025-06-25T15:12:01.201932,work.vn,transaction,Biên lai thanh toán,0,
U0287,2025-07-25T22:30:36.201932,utility.vn,transaction,Nhắc thanh toán,1,overdue
U0287,2025-07-17T04:04:33.201932,ecom.vn,transaction,Thông báo dịch vụ,0,
U0287,2025-06-22T20:49:17.201932,promo.vn,transaction,Khuyến mãi độc quyền,0,
U0287,2025-06-26T01:52:53.201932,work.vn,statement,Thông báo quá hạn,0,
U0287,2025-08-10T19:13:06.201932,utility.vn,job,Khuyến mãi độc quyền,0,
U0287,2025-07-28T01:54:20.201932,utility.vn,transaction,Nhắc thanh toán,0,
U0287,2025-07-24T15:05:50.201932,bank.vn,statement,Sao kê tài khoản,0,
U0287,2025-06-06T15:02:17.201932,work.vn,utility,Ưu đãi mùa tết,0,
U0287,2025-06-10T01:47:00.201932,ecom.vn,promo,Cập nhật chính sách,0,
U0287,2025-08-18T06:10:20.201932,promo.vn,transaction,Thông báo quá hạn,0,
U0287,2025-07-06T09:04:52.201932,work.vn,statement,Cảnh báo công nợ,1,short loan
U0287,2025-07-08T17:46:46.201932,work.vn,promo,Thông báo quá hạn,0,
U0287,2025-06-08T19:40:03.201932,work.vn,utility,Thông báo quá hạn,1,late fee
U0287,2025-08-28T05:13:57.201932,ecom.vn,statement,Biên lai thanh toán,0,
U0287,2025-08-18T07:48:15.201932,utility.vn,promo,Nhắc thanh toán,0,
U0287,2025-07-23T13:02:33.201932,promo.vn,statement,Khuyến mãi độc quyền,0,
U0287,2025-06-04T01:24:01.201932,bank.vn,utility,Thông báo dịch vụ,0,
U0287,2025-08-18T10:56:41.201932,work.vn,promo,Nhắc thanh toán,0,
U0287,2025-08-19T14:27:43.201932,bank.vn,job,Khuyến mãi độc quyền,0,
U0287,2025-06-18T14:22:08.201932,ecom.vn,transaction,Ưu đãi mùa tết,0,
U0287,2025-08-05T05:44:44.201932,promo.vn,promo,Thông báo quá hạn,0,
U0287,2025-07-12T02:58:29.201932,work.vn,promo,Thông báo dịch vụ,0,
U0288,2025-06-11T00:40:52.201932,telco.vn,promo,Thông báo quá hạn,0,
U0288,2025-06-10T02:32:49.201932,promo.vn,unknown,Biên lai thanh toán,0,
U0288,2025-06-02T16:58:13.201932,bank.vn,utility,Thông báo dịch vụ,0,
U0288,2025-05-31T11:35:21.201932,ecom.vn,promo,Nhắc thanh toán,0,
U0288,2025-06-29T20:47:35.201932,bank.vn,job,Thông báo quá hạn,0,
U0288,2025-06-13T05:50:59.201932,telco.vn,statement,Xác nhận đơn hàng,0,
U0288,2025-07-16T17:19:03.201932,ecom.vn,promo,Ưu đãi mùa tết,0,
U0288,2025-07-15T13:03:12.201932,ecom.vn,transaction,Thông báo quá hạn,0,
U0288,2025-07-23T02:57:55.201932,utility.vn,job,Xác nhận đơn hàng,0,
U0288,2025-07-16T10:05:24.201932,ecom.vn,utility,Thông báo quá hạn,1,đòi nợ
U0288,2025-07-17T06:10:04.201932,utility.vn,utility,Thông báo quá hạn,1,chậm đóng
U0288,2025-08-19T13:59:13.201932,work.vn,promo,Ưu đãi mùa tết,0,
U0288,2025-06-10T00:30:44.201932,bank.vn,transaction,Cảnh báo công nợ,1,short loan
U0288,2025-06-21T23:20:46.201932,work.vn,unknown,Ưu đãi mùa tết,0,
U0288,2025-07-04T18:05:45.201932,ecom.vn,transaction,Khuyến mãi độc quyền,0,
U0288,2025-07-23T09:12:42.201932,bank.vn,transaction,Xác nhận đơn hàng,0,
U0288,2025-08-20T17:29:45.201932,utility.vn,promo,Xác nhận đơn hàng,0,
U0288,2025-06-15T21:58:57.201932,telco.vn,transaction,Khuyến mãi độc quyền,0,
U0288,2025-07-16T19:49:52.201932,bank.vn,promo,Mời phỏng vấn,0,
U0288,2025-06-05T21:58:36.201932,bank.vn,transaction,Sao kê tài khoản,0,
U0288,2025-07-18T19:06:12.201932,ecom.vn,promo,Nhắc thanh toán,0,
U0288,2025-08-19T02:38:37.201932,utility.vn,promo,Sao kê tài khoản,0,
U0288,2025-07-25T21:51:21.201932,promo.vn,utility,Khuyến mãi độc quyền,0,
U0288,2025-06-03T05:52:18.201932,ecom.vn,transaction,Ưu đãi mùa tết,0,
U0288,2025-08-28T20:47:00.201932,ecom.vn,statement,Nhắc thanh toán,0,
U0288,2025-07-13T03:06:45.201932,work.vn,promo,Sao kê tài khoản,0,
U0288,2025-06-10T08:22:26.201932,telco.vn,promo,Cập nhật chính sách,0,
U0288,2025-06-23T10:41:52.201932,telco.vn,promo,Thông báo dịch vụ,0,
U0288,2025-07-26T02:01:15.201932,utility.vn,statement,Sao kê tài khoản,0,
U0288,2025-07-03T01:50:06.201932,work.vn,promo,Khuyến mãi độc quyền,0,
U0288,2025-08-02T00:08:02.201932,ecom.vn,promo,Thông báo dịch vụ,0,
U0288,2025-06-14T10:41:03.201932,bank.vn,utility,Biên lai thanh toán,0,
U0288,2025-07-11T09:49:13.201932,promo.vn,promo,Sao kê tài khoản,0,
U0288,2025-06-19T17:59:06.201932,utility.vn,promo,Xác nhận đơn hàng,0,
U0288,2025-07-05T02:08:42.201932,promo.vn,job,Nhắc thanh toán,0,
U0288,2025-08-18T15:09:27.201932,utility.vn,promo,Sao kê tài khoản,0,
U0288,2025-07-03T07:47:39.201932,ecom.vn,promo,Mời phỏng vấn,0,
U0288,2025-07-30T04:33:16.201932,promo.vn,promo,Sao kê tài khoản,0,
U0288,2025-06-01T02:04:33.201932,work.vn,utility,Xác nhận đơn hàng,0,
U0288,2025-08-29T00:29:23.201932,bank.vn,utility,Nhắc thanh toán,1,short loan
U0288,2025-06-18T16:54:48.201932,ecom.vn,job,Mời phỏng vấn,0,
U0288,2025-06-13T11:06:38.201932,utility.vn,job,Nhắc thanh toán,0,
U0288,2025-06-23T01:28:36.201932,bank.vn,promo,Nhắc thanh toán,0,
U0288,2025-08-17T14:15:05.201932,telco.vn,promo,Sao kê tài khoản,0,
U0288,2025-08-27T10:52:24.201932,promo.vn,statement,Xác nhận đơn hàng,0,
U0288,2025-06-27T18:16:11.201932,promo.vn,transaction,Nhắc thanh toán,1,chậm đóng
U0288,2025-08-17T02:34:47.201932,utility.vn,promo,Ưu đãi mùa tết,0,
U0288,2025-06-24T14:22:28.201932,utility.vn,promo,Xác nhận đơn hàng,0,
U0288,2025-07-01T08:41:19.201932,ecom.vn,promo,Xác nhận đơn hàng,0,
U0288,2025-08-09T18:29:57.201932,promo.vn,promo,Thông báo quá hạn,0,
U0288,2025-06-15T09:40:59.201932,telco.vn,promo,Ưu đãi mùa tết,0,
U0288,2025-07-29T07:18:28.201932,telco.vn,statement,Sao kê tài khoản,0,
