user_id,ts,platform,posts,likes,friends,violations,joined_days
U0283,2025-08-28T20:07:17.833791,zalo,1,37,223,1,1655
U0283,2025-08-18T06:08:41.833791,x,0,31,223,1,2337
U0283,2025-08-21T00:11:09.833791,tiktok,2,10,223,1,1110
U0283,2025-06-17T16:05:35.833791,facebook,1,39,223,1,1392
U0283,2025-06-26T20:53:03.833791,facebook,0,56,223,1,408
U0283,2025-08-20T00:43:00.833791,tiktok,0,21,223,1,872
U0283,2025-06-24T00:17:12.833791,facebook,1,9,223,1,1198
U0284,2025-06-20T19:20:05.833791,instagram,0,21,339,0,1039
U0284,2025-08-18T01:33:33.833791,instagram,0,30,339,0,2098
U0284,2025-06-03T15:53:52.833791,zalo,1,6,339,0,1009
U0284,2025-06-12T14:28:44.833791,zalo,2,38,339,0,578
U0284,2025-08-29T07:47:56.833791,zalo,1,12,339,0,1869
U0284,2025-06-28T03:48:59.833791,instagram,2,15,339,0,2437
U0284,2025-07-27T11:07:50.833791,zalo,0,31,339,0,1916
U0284,2025-07-26T21:35:27.833791,x,1,10,339,0,1882
U0284,2025-08-14T02:57:25.833791,zalo,1,16,339,0,1984
U0284,2025-06-09T18:37:12.833791,zalo,1,38,339,0,907
U0284,2025-06-17T01:04:31.833791,zalo,1,23,339,0,626
U0284,2025-07-22T01:21:48.833791,facebook,0,38,339,0,1700
U0284,2025-07-19T15:58:58.833791,x,1,35,339,0,1428
U0284,2025-07-31T07:22:11.833791,tiktok,0,21,339,0,941
U0284,2025-07-09T03:44:10.833791,instagram,0,37,339,0,2472
U0284,2025-08-17T22:59:21.833791,zalo,0,8,339,0,538
U0284,2025-08-10T13:07:09.833791,instagram,3,25,339,0,757
U0284,2025-08-12T23:54:19.833791,instagram,0,35,339,0,501
U0284,2025-07-02T17:32:54.833791,facebook,0,29,339,0,482
U0284,2025-07-27T01:59:20.833791,x,0,9,339,0,2364
U0285,2025-06-06T01:05:29.833791,zalo,1,18,455,0,621
U0285,2025-08-20T15:25:06.833791,facebook,2,36,455,0,1083
U0285,2025-07-13T16:26:59.833791,facebook,2,19,455,0,1016
U0285,2025-07-20T17:46:02.833791,facebook,1,33,455,0,2002
U0285,2025-07-19T06:13:33.833791,instagram,0,15,455,0,778
U0285,2025-06-07T08:31:58.833791,x,1,31,455,0,1634
U0285,2025-06-06T01:41:08.833791,zalo,2,12,455,0,957
U0285,2025-07-14T13:03:49.833791,instagram,1,22,455,0,706
U0285,2025-07-01T18:13:45.833791,tiktok,0,29,455,0,879
U0285,2025-06-04T16:43:16.833791,facebook,1,19,455,0,1918
U0285,2025-07-30T17:28:16.833791,tiktok,0,35,455,0,2264
U0285,2025-08-26T09:39:26.833791,zalo,2,31,455,0,1409
U0285,2025-06-07T00:55:59.833791,facebook,1,39,455,0,694
U0285,2025-08-24T17:22:01.833791,instagram,0,19,455,0,2389
U0285,2025-07-18T00:45:22.833791,x,1,51,455,0,143
U0285,2025-06-15T11:01:44.833791,zalo,0,15,455,0,2490
U0285,2025-08-10T17:52:41.833791,zalo,1,13,455,0,342
U0285,2025-06-25T11:17:08.833791,facebook,1,19,455,0,2258
U0286,2025-08-04T17:58:20.833791,instagram,0,14,495,2,2400
U0286,2025-07-12T23:06:10.833791,facebook,0,41,495,2,2345
U0286,2025-06-08T15:58:50.833791,zalo,1,32,495,2,589
U0286,2025-06-25T09:15:33.833791,tiktok,0,25,495,2,1673
U0286,2025-08-12T04:26:04.833791,tiktok,1,14,495,2,2408
U0286,2025-07-14T20:34:22.833791,tiktok,1,20,495,2,1778
U0286,2025-08-10T21:35:02.833791,instagram,1,31,495,2,634
U0286,2025-06-17T12:47:44.833791,facebook,1,30,495,2,250
U0286,2025-06-15T08:41:33.833791,x,1,40,495,2,2037
U0286,2025-08-05T07:22:17.833791,facebook,0,31,495,2,352
U0286,2025-06-23T18:01:10.833791,instagram,0,23,495,2,190
U0286,2025-07-23T21:58:13.833791,tiktok,0,4,495,2,917
U0286,2025-08-10T10:00:47.833791,zalo,1,19,495,2,2482
U0286,2025-08-04T18:27:27.833791,tiktok,0,20,495,2,314
U0286,2025-08-03T14:36:47.833791,facebook,2,0,495,2,1159
U0286,2025-08-11T03:27:20.833791,instagram,1,30,495,2,572
U0286,2025-06-30T21:31:43.833791,facebook,0,31,495,2,969
U0287,2025-07-14T12:07:29.833791,x,2,38,551,0,1639
U0287,2025-07-12T22:04:34.833791,facebook,0,45,551,0,808
U0287,2025-08-27T03:55:22.833791,x,1,15,551,0,485
U0287,2025-06-20T18:17:17.833791,zalo,1,50,551,0,863
U0287,2025-06-03T01:37:51.833791,instagram,1,0,551,0,346
U0287,2025-08-22T20:20:34.833791,facebook,0,31,551,0,1383
U0287,2025-08-07T13:20:37.833791,facebook,0,24,551,0,2159
U0287,2025-06-17T09:50:03.833791,facebook,0,6,551,0,1856
U0287,2025-06-29T22:57:23.833791,x,0,36,551,0,2113
U0287,2025-06-04T08:34:56.833791,facebook,0,27,551,0,2016
U0287,2025-06-28T18:15:58.833791,x,1,27,551,0,2262
U0287,2025-08-28T15:48:22.833791,x,3,27,551,0,2089
U0287,2025-08-16T01:55:56.833791,x,2,8,551,0,1172
U0287,2025-08-05T05:26:43.833791,x,0,26,551,0,637
U0287,2025-08-26T21:36:30.833791,x,0,9,551,0,1554
U0287,2025-08-01T11:07:24.833791,tiktok,1,17,551,0,559
U0287,2025-06-17T18:56:47.833791,instagram,1,38,551,0,1000
U0287,2025-07-06T15:46:59.833791,zalo,1,11,551,0,1898
U0287,2025-08-11T15:58:03.833791,x,4,24,551,0,1998
U0287,2025-08-28T12:49:50.833791,instagram,2,25,551,0,935
U0287,2025-06-19T17:37:11.833791,facebook,1,15,551,0,2325
U0288,2025-07-25T10:49:48.833791,tiktok,1,17,491,4,286
U0288,2025-07-10T12:50:48.833791,tiktok,1,28,491,4,996
U0288,2025-06-16T16:09:51.833791,x,1,12,491,4,803
U0288,2025-07-08T02:56:43.833791,tiktok,0,15,491,4,1446
U0288,2025-07-15T03:53:48.833791,zalo,1,12,491,4,391
U0288,2025-08-16T00:23:34.833791,x,0,21,491,4,630
U0288,2025-07-26T02:29:40.833791,tiktok,1,47,491,4,188
U0288,2025-08-11T23:06:52.833791,zalo,1,19,491,4,2346
U0288,2025-08-06T17:54:46.833791,x,1,24,491,4,973
U0288,2025-07-29T10:52:08.833791,facebook,0,5,491,4,743
U0288,2025-07-01T08:15:48.833791,zalo,1,28,491,4,332
U0288,2025-08-27T13:30:14.833791,facebook,2,34,491,4,917
U0288,2025-08-12T04:12:47.833791,tiktok,0,21,491,4,1091
U0288,2025-06-25T22:46:43.833791,facebook,1,48,491,4,823
U0288,2025-08-27T23:14:17.833791,instagram,0,17,491,4,777
U0288,2025-07-24T19:04:58.833791,x,0,36,491,4,2452
U0289,2025-07-10T23:29:27.833791,zalo,2,14,469,0,1733
U0289,2025-07-17T03:07:23.833791,tiktok,2,18,469,0,2325
U0289,2025-06-08T00:59:35.833791,x,2,34,469,0,1740
U0289,2025-07-26T17:00:35.833791,zalo,3,32,469,0,826
U0289,2025-08-10T07:17:31.833791,x,0,25,469,0,2253
U0289,2025-07-08T07:52:50.833791,facebook,1,13,469,0,726
U0289,2025-07-23T07:35:13.833791,zalo,1,22,469,0,1144
U0289,2025-07-14T08:53:43.833791,instagram,0,34,469,0,1262
U0289,2025-07-08T01:33:39.833791,x,0,3,469,0,1576
U0289,2025-08-10T10:42:20.833791,x,1,16,469,0,656
U0289,2025-08-14T12:04:32.833791,tiktok,0,22,469,0,2156
U0289,2025-06-20T17:27:42.833791,x,0,38,469,0,1491
U0289,2025-08-12T14:04:04.833791,facebook,1,55,469,0,863
U0289,2025-08-12T16:29:04.833791,tiktok,3,33,469,0,459
U0289,2025-06-27T02:17:59.833791,instagram,1,31,469,0,677
U0289,2025-06-10T03:18:44.833791,facebook,0,22,469,0,279
U0289,2025-06-25T12:49:36.833791,tiktok,0,23,469,0,1167
U0289,2025-06-15T15:52:01.833791,facebook,0,42,469,0,2140
U0290,2025-08-16T02:52:37.833791,x,0,38,479,1,1821
U0290,2025-07-13T17:34:41.833791,tiktok,1,16,479,1,2216
U0290,2025-08-03T14:54:09.833791,zalo,1,40,479,1,524
U0290,2025-07-12T20:31:22.833791,x,0,28,479,1,839
U0290,2025-08-08T10:49:50.833791,zalo,2,23,479,1,503
U0290,2025-06-28T13:54:19.833791,facebook,1,20,479,1,1817
U0290,2025-06-08T06:19:01.833791,instagram,1,20,479,1,2056
U0290,2025-08-07T06:17:45.833791,zalo,0,38,479,1,2054
U0290,2025-08-15T06:01:43.833791,instagram,1,7,479,1,620
U0290,2025-07-31T23:34:24.833791,zalo,0,32,479,1,2248
U0290,2025-07-26T10:02:14.833791,facebook,0,23,479,1,2073
U0290,2025-08-15T16:24:39.833791,facebook,0,20,479,1,801
U0290,2025-05-31T19:19:16.833791,facebook,1,1,479,1,663
U0290,2025-08-21T00:45:26.833791,tiktok,0,3,479,1,1049
U0290,2025-08-17T22:18:55.833791,instagram,0,13,479,1,532
U0290,2025-07-01T23:44:42.833791,instagram,0,18,479,1,1486
U0291,2025-06-15T17:33:57.833791,zalo,0,14,393,2,712
U0291,2025-06-29T14:21:55.833791,zalo,0,24,393,2,1075
U0291,2025-07-22T03:42:05.833791,tiktok,2,65,393,2,367
U0291,2025-08-08T13:15:00.833791,zalo,2,1,393,2,1128
U0291,2025-07-15T10:20:47.833791,tiktok,2,36,393,2,1027
U0291,2025-06-26T12:48:57.833791,zalo,0,48,393,2,608
U0291,2025-06-20T13:35:00.833791,facebook,2,8,393,2,1101
U0291,2025-08-17T17:43:31.833791,zalo,0,31,393,2,1789
U0291,2025-06-19T20:24:03.833791,tiktok,0,21,393,2,2499
U0291,2025-08-24T17:13:01.833791,facebook,1,25,393,2,136
U0291,2025-06-30T07:35:21.833791,zalo,3,26,393,2,308
U0291,2025-07-03T23:34:50.833791,zalo,3,14,393,2,841
U0291,2025-08-12T03:14:56.833791,facebook,0,32,393,2,838
U0291,2025-06-15T14:12:35.833791,zalo,2,35,393,2,278
U0291,2025-08-13T05:20:48.833791,instagram,1,28,393,2,1588
U0291,2025-06-06T02:26:41.833791,tiktok,1,14,393,2,775
U0291,2025-06-25T08:23:12.833791,facebook,2,31,393,2,1553
U0291,2025-07-23T09:22:25.833791,x,1,8,393,2,2373
U0291,2025-07-02T19:41:00.833791,facebook,1,23,393,2,1448
U0291,2025-08-23T02:49:56.833791,tiktok,0,28,393,2,2143
U0291,2025-08-13T20:03:08.833791,instagram,0,14,393,2,771
U0292,2025-08-28T08:49:00.833791,instagram,2,36,537,1,2000
U0292,2025-07-18T20:54:44.833791,tiktok,2,0,537,1,324
U0292,2025-07-24T13:44:23.833791,instagram,0,7,537,1,2022
U0292,2025-07-13T14:23:13.833791,zalo,0,45,537,1,546
U0292,2025-08-28T20:41:48.833791,tiktok,0,26,537,1,1948
U0292,2025-08-15T19:43:50.833791,instagram,2,39,537,1,359
U0292,2025-06-11T21:49:59.833791,facebook,2,13,537,1,1449
U0292,2025-08-20T08:56:35.833791,instagram,2,38,537,1,2286
U0292,2025-07-04T01:45:58.833791,tiktok,1,23,537,1,1461
U0292,2025-08-14T11:20:36.833791,facebook,1,28,537,1,2335
U0292,2025-07-04T13:09:25.833791,instagram,2,23,537,1,736
U0292,2025-06-28T09:21:40.833791,facebook,0,22,537,1,1099
U0292,2025-07-26T20:15:18.833791,facebook,0,5,537,1,2422
U0292,2025-06-20T17:28:02.833791,instagram,0,7,537,1,1101
U0292,2025-06-01T02:54:41.833791,instagram,2,28,537,1,470
U0292,2025-07-20T10:19:54.833791,zalo,1,36,537,1,2338
U0292,2025-08-11T07:01:03.833791,zalo,2,10,537,1,1211
U0292,2025-06-30T07:27:51.833791,instagram,0,40,537,1,1462
U0292,2025-07-27T23:44:42.833791,x,1,31,537,1,1215
U0292,2025-07-07T04:18:15.833791,x,1,14,537,1,1199
U0293,2025-06-13T11:09:07.833791,facebook,1,43,293,2,1667
U0293,2025-06-25T05:26:06.833791,instagram,1,23,293,2,1871
U0293,2025-06-25T02:10:38.833791,instagram,0,22,293,2,2379
U0293,2025-08-03T17:22:28.833791,x,0,24,293,2,2115
U0293,2025-06-25T20:14:00.833791,facebook,0,33,293,2,1299
U0293,2025-06-29T03:08:45.833791,tiktok,1,0,293,2,1058
U0293,2025-06-22T13:45:12.833791,facebook,0,10,293,2,1023
U0293,2025-07-11T22:34:39.833791,facebook,0,47,293,2,1584
U0293,2025-07-06T03:08:57.833791,tiktok,2,26,293,2,1745
U0293,2025-08-10T16:36:40.833791,tiktok,3,33,293,2,774
U0293,2025-08-13T07:41:39.833791,facebook,0,39,293,2,1758
U0293,2025-06-27T06:54:51.833791,facebook,0,20,293,2,1467
U0293,2025-08-01T03:22:36.833791,zalo,0,18,293,2,2271
U0293,2025-07-13T11:30:10.833791,tiktok,1,22,293,2,314
U0293,2025-06-19T14:22:39.833791,zalo,0,22,293,2,2408
U0293,2025-07-24T22:42:54.833791,x,2,24,293,2,853
U0293,2025-07-15T11:41:20.833791,facebook,3,29,293,2,1422
U0293,2025-06-29T02:46:30.833791,instagram,1,18,293,2,1526
U0293,2025-06-04T20:17:20.833791,tiktok,1,23,293,2,2098
U0294,2025-08-12T00:55:45.833791,facebook,0,8,447,1,2204
U0294,2025-07-24T03:43:01.833791,x,1,47,447,1,585
U0294,2025-07-10T20:29:56.833791,facebook,2,10,447,1,1878
U0294,2025-06-04T03:45:57.833791,tiktok,1,41,447,1,1551
U0294,2025-08-03T19:56:56.833791,tiktok,1,19,447,1,490
U0294,2025-07-11T02:27:37.833791,facebook,1,12,447,1,886
U0294,2025-08-21T21:59:59.833791,tiktok,0,39,447,1,1534
U0294,2025-08-11T17:09:19.833791,zalo,0,31,447,1,2103
U0294,2025-07-30T08:47:03.833791,tiktok,0,3,447,1,715
U0294,2025-08-09T21:06:03.833791,tiktok,2,16,447,1,1406
U0294,2025-06-23T20:12:02.833791,x,0,30,447,1,776
U0294,2025-07-09T04:08:23.833791,zalo,1,26,447,1,1341
U0294,2025-07-13T02:24:59.833791,instagram,1,4,447,1,1397
U0294,2025-08-24T11:26:31.833791,instagram,1,34,447,1,1412
U0294,2025-08-14T21:27:31.833791,zalo,0,16,447,1,2258
U0294,2025-06-01T02:13:28.833791,tiktok,2,0,447,1,2423
U0294,2025-06-13T19:59:07.833791,zalo,0,23,447,1,318
U0295,2025-08-08T08:51:34.833791,x,1,20,393,0,742
U0295,2025-08-17T02:05:08.833791,instagram,1,46,393,0,1951
U0295,2025-07-21T23:30:11.833791,tiktok,2,44,393,0,418
U0295,2025-08-18T13:03:44.833791,instagram,0,13,393,0,1258
U0295,2025-07-22T20:32:40.833791,instagram,2,20,393,0,944
U0295,2025-08-18T14:19:38.833791,tiktok,3,19,393,0,2068
U0295,2025-08-27T14:35:00.833791,instagram,3,26,393,0,1472
U0295,2025-08-12T07:59:26.833791,x,0,51,393,0,2345
U0295,2025-08-03T23:24:58.833791,x,2,30,393,0,724
U0295,2025-08-04T07:41:32.833791,tiktok,0,22,393,0,2154
U0295,2025-07-12T16:12:25.833791,x,2,24,393,0,1795
U0295,2025-08-10T05:22:30.833791,zalo,0,25,393,0,1371
U0295,2025-07-07T10:59:24.833791,x,0,38,393,0,737
U0295,2025-06-28T11:02:10.833791,tiktok,1,23,393,0,2253
U0295,2025-08-23T08:56:56.833791,instagram,2,44,393,0,1179
U0295,2025-08-14T14:03:25.833791,tiktok,0,0,393,0,2076
U0295,2025-07-14T09:18:37.833791,zalo,2,21,393,0,533
U0295,2025-06-09T08:29:50.833791,x,0,28,393,0,875
U0295,2025-08-06T21:29:04.833791,zalo,0,15,393,0,1914
U0295,2025-07-19T20:22:48.833791,zalo,1,29,393,0,2188
U0295,2025-08-26T06:20:33.833791,facebook,0,27,393,0,1393
U0295,2025-06-11T18:12:30.833791,x,1,19,393,0,1137
U0295,2025-08-18T13:00:35.833791,instagram,2,25,393,0,2034
U0295,2025-07-25T11:25:00.833791,instagram,1,23,393,0,500
U0295,2025-08-07T23:54:48.833791,zalo,1,13,393,0,1621
U0296,2025-07-06T08:25:57.833791,zalo,0,28,367,2,217
U0296,2025-06-01T21:51:10.833791,instagram,0,30,367,2,1019
U0296,2025-08-11T15:36:29.833791,instagram,0,22,367,2,1763
U0296,2025-06-27T06:54:29.833791,instagram,0,37,367,2,662
U0296,2025-06-23T17:38:47.833791,zalo,0,18,367,2,891
U0296,2025-08-02T00:11:32.833791,instagram,1,5,367,2,1658
U0296,2025-08-22T03:52:04.833791,instagram,1,28,367,2,670
U0296,2025-06-26T23:42:35.833791,zalo,0,13,367,2,198
U0296,2025-08-21T17:19:11.833791,facebook,0,17,367,2,816
U0296,2025-08-01T14:28:48.833791,zalo,2,22,367,2,634
U0296,2025-07-25T08:36:47.833791,x,0,19,367,2,952
U0296,2025-08-07T17:26:37.833791,x,0,23,367,2,225
U0296,2025-06-29T23:31:24.833791,instagram,0,15,367,2,1693
U0296,2025-07-22T01:05:19.833791,x,1,26,367,2,168
U0296,2025-06-08T18:01:22.833791,zalo,0,38,367,2,1701
U0296,2025-08-25T10:49:03.833791,tiktok,0,18,367,2,2101
U0297,2025-08-02T12:10:33.833791,tiktok,0,26,345,1,1193
U0297,2025-08-23T19:13:55.833791,facebook,0,23,345,1,1188
U0297,2025-07-06T18:49:58.833791,x,0,21,345,1,1690
U0297,2025-07-22T11:53:27.833791,zalo,2,31,345,1,169
U0297,2025-05-31T15:43:38.833791,zalo,2,28,345,1,275
U0297,2025-07-04T21:48:32.833791,zalo,1,21,345,1,2289
U0297,2025-08-28T10:39:52.833791,facebook,1,36,345,1,334
U0297,2025-08-07T01:40:49.833791,instagram,0,16,345,1,714
U0297,2025-08-06T14:43:24.833791,instagram,2,28,345,1,1113
U0297,2025-06-10T06:52:55.833791,facebook,1,21,345,1,1563
U0297,2025-07-11T17:03:14.833791,zalo,1,30,345,1,2205
U0297,2025-06-04T03:22:29.833791,x,2,56,345,1,1344
U0297,2025-08-26T14:24:26.833791,tiktok,2,19,345,1,2243
U0297,2025-06-18T03:48:06.833791,x,1,20,345,1,1338
U0297,2025-08-09T01:50:23.833791,tiktok,0,23,345,1,2296
U0297,2025-06-05T22:07:35.833791,tiktok,1,36,345,1,352
U0297,2025-07-01T23:41:15.833791,tiktok,1,23,345,1,2108
U0297,2025-07-22T02:34:46.833791,tiktok,0,33,345,1,604
U0297,2025-07-23T13:34:21.833791,x,1,40,345,1,1930
U0297,2025-08-13T23:04:09.833791,facebook,0,18,345,1,1729
U0298,2025-06-15T08:23:12.833791,x,1,18,485,0,2267
U0298,2025-08-20T02:33:32.833791,zalo,0,20,485,0,1612
U0298,2025-08-18T11:27:54.833791,facebook,0,27,485,0,183
U0298,2025-06-03T10:54:29.833791,zalo,2,21,485,0,1234
U0298,2025-06-07T03:58:58.833791,facebook,1,0,485,0,1728
U0298,2025-08-09T08:36:41.833791,instagram,1,20,485,0,731
U0298,2025-07-02T01:08:57.833791,zalo,2,25,485,0,1339
U0298,2025-08-20T03:57:00.833791,facebook,3,20,485,0,1138
U0298,2025-07-02T03:40:48.833791,facebook,1,29,485,0,994
U0298,2025-07-08T14:09:27.833791,x,1,17,485,0,462
U0298,2025-08-23T11:38:06.833791,x,2,21,485,0,731
U0298,2025-08-13T11:36:31.833791,facebook,1,12,485,0,1788
U0298,2025-08-18T05:39:57.833791,zalo,2,29,485,0,1238
U0298,2025-07-26T11:30:11.833791,facebook,0,23,485,0,2244
U0298,2025-07-08T16:03:24.833791,facebook,1,40,485,0,2310
U0298,2025-06-01T14:08:53.833791,tiktok,1,20,485,0,548
U0298,2025-06-23T07:21:07.833791,facebook,0,23,485,0,1136
U0299,2025-06-15T11:43:17.833791,tiktok,1,18,242,0,208
U0299,2025-08-07T18:35:14.833791,facebook,0,21,242,0,368
U0299,2025-06-12T01:29:26.833791,instagram,1,0,242,0,123
U0299,2025-08-09T00:37:22.833791,instagram,1,44,242,0,1503
U0299,2025-07-19T16:31:47.833791,zalo,3,9,242,0,1090
U0299,2025-06-30T19:49:44.833791,instagram,1,13,242,0,1860
U0299,2025-08-28T09:04:03.833791,tiktok,1,21,242,0,624
U0299,2025-06-05T02:22:54.833791,instagram,1,30,242,0,917
U0299,2025-08-18T10:36:25.833791,zalo,1,26,242,0,2169
U0299,2025-06-14T21:42:42.833791,zalo,1,50,242,0,1450
U0299,2025-06-09T19:36:55.833791,tiktok,1,29,242,0,1918
U0299,2025-07-18T11:25:56.833791,zalo,1,19,242,0,2400
U0299,2025-06-05T18:59:36.833791,instagram,2,34,242,0,2311
U0299,2025-07-03T05:26:20.833791,tiktok,0,40,242,0,1636
U0299,2025-07-16T03:01:14.833791,zalo,1,8,242,0,1624
U0299,2025-08-14T18:57:49.833791,facebook,2,17,242,0,1154
U0299,2025-06-14T21:14:54.833791,x,0,36,242,0,681
U0299,2025-08-18T02:26:03.833791,zalo,0,49,242,0,1267
U0299,2025-06-07T01:31:38.833791,x,0,18,242,0,1293
U0300,2025-07-06T06:13:35.833791,facebook,0,29,269,0,1410
U0300,2025-08-09T17:06:56.833791,tiktok,0,20,269,0,1811
U0300,2025-07-05T21:25:48.833791,x,2,28,269,0,1192
U0300,2025-08-05T13:23:59.833791,zalo,0,20,269,0,1797
U0300,2025-08-28T01:05:02.833791,zalo,1,12,269,0,1015
U0300,2025-07-15T22:47:02.833791,tiktok,1,47,269,0,799
U0300,2025-07-19T06:30:30.833791,tiktok,1,5,269,0,422
U0300,2025-06-26T01:44:50.833791,tiktok,1,45,269,0,2240
U0300,2025-06-17T19:43:30.833791,tiktok,3,33,269,0,2244
U0300,2025-07-17T04:31:14.833791,x,0,39,269,0,590
U0300,2025-08-15T14:45:22.833791,x,1,22,269,0,1724
U0300,2025-06-03T16:47:37.833791,facebook,1,14,269,0,1333
U0300,2025-08-13T03:03:58.833791,instagram,0,10,269,0,1029
U0300,2025-06-11T03:31:43.833791,tiktok,0,52,269,0,593
U0300,2025-07-15T03:21:57.833791,tiktok,0,14,269,0,2273
U0300,2025-06-06T16:29:02.833791,tiktok,0,5,269,0,1009
U0300,2025-07-31T06:04:09.833791,tiktok,1,26,269,0,1890
U0300,2025-07-05T00:33:13.833791,facebook,1,30,269,0,1398
U0301,2025-08-02T09:08:18.833791,instagram,1,27,195,2,826
U0301,2025-06-27T07:52:30.833791,zalo,1,9,195,2,2328
U0301,2025-07-14T13:21:21.833791,instagram,2,32,195,2,1382
U0301,2025-08-18T21:33:24.833791,x,0,22,195,2,290
U0301,2025-08-20T21:23:34.833791,zalo,1,30,195,2,453
U0301,2025-06-09T09:03:51.833791,zalo,1,5,195,2,1672
U0301,2025-07-20T09:57:06.833791,tiktok,0,14,195,2,568
U0301,2025-08-06T21:48:02.833791,zalo,0,11,195,2,970
U0301,2025-08-02T11:11:53.833791,x,2,30,195,2,723
U0301,2025-06-28T00:32:43.833791,x,1,41,195,2,614
U0301,2025-06-23T12:19:28.833791,facebook,0,12,195,2,336
U0301,2025-07-26T19:05:58.833791,zalo,0,26,195,2,1599
U0301,2025-07-09T10:22:05.833791,zalo,1,4,195,2,351
U0301,2025-06-08T09:50:05.833791,x,1,32,195,2,438
U0301,2025-08-20T16:24:52.833791,x,1,39,195,2,542
U0301,2025-07-23T06:19:21.833791,instagram,2,23,195,2,882
U0301,2025-07-23T21:05:54.833791,x,1,38,195,2,1835
U0301,2025-07-08T00:55:11.833791,tiktok,0,9,195,2,450
U0301,2025-06-11T11:40:47.833791,tiktok,0,22,195,2,775
U0302,2025-07-13T15:03:19.833791,facebook,2,25,506,0,1238
U0302,2025-07-03T17:49:38.833791,tiktok,1,17,506,0,1516
U0302,2025-06-15T12:35:11.833791,zalo,0,7,506,0,2248
U0302,2025-07-24T04:24:12.833791,zalo,0,13,506,0,2283
U0302,2025-07-09T18:33:26.833791,facebook,0,29,506,0,1718
U0302,2025-06-22T18:25:42.833791,zalo,1,32,506,0,1841
U0302,2025-06-12T23:26:03.833791,facebook,0,29,506,0,1420
U0302,2025-06-02T22:07:20.833791,zalo,1,10,506,0,672
U0302,2025-07-10T09:16:16.833791,x,2,40,506,0,571
U0302,2025-06-25T06:23:20.833791,x,0,50,506,0,389
U0302,2025-08-19T10:37:05.833791,tiktok,1,18,506,0,2030
U0302,2025-08-14T00:11:41.833791,x,1,51,506,0,1835
U0302,2025-08-15T02:54:03.833791,instagram,1,31,506,0,1120
U0302,2025-06-28T03:38:50.833791,zalo,1,18,506,0,1211
U0302,2025-06-13T15:17:06.833791,x,0,0,506,0,1833
U0302,2025-08-17T04:14:53.833791,tiktok,1,21,506,0,1101
U0302,2025-07-15T21:45:58.833791,zalo,0,2,506,0,477
U0302,2025-08-21T19:56:53.833791,zalo,0,33,506,0,772
U0302,2025-06-13T10:32:00.833791,tiktok,1,44,506,0,1216
U0302,2025-06-05T02:05:14.833791,tiktok,2,48,506,0,473
U0303,2025-08-26T10:05:03.833791,x,1,10,584,1,378
U0303,2025-08-26T19:38:20.833791,x,2,32,584,1,1823
U0303,2025-07-12T22:54:33.833791,tiktok,0,24,584,1,2108
U0303,2025-06-24T09:11:03.833791,facebook,1,11,584,1,2075
U0303,2025-08-23T22:02:01.833791,x,0,13,584,1,1814
U0303,2025-08-07T13:18:09.833791,zalo,1,12,584,1,2196
U0303,2025-06-05T01:46:39.833791,tiktok,0,24,584,1,1314
U0303,2025-06-22T09:54:01.833791,tiktok,1,21,584,1,966
U0303,2025-07-26T21:22:04.833791,facebook,0,43,584,1,431
U0303,2025-06-19T19:48:48.833791,x,2,13,584,1,458
U0303,2025-07-04T04:27:55.833791,tiktok,1,19,584,1,1713
U0303,2025-06-16T07:36:42.833791,x,0,32,584,1,1195
U0304,2025-07-08T04:50:39.833791,facebook,0,29,527,0,1115
U0304,2025-07-30T22:53:16.833791,zalo,2,27,527,0,152
U0304,2025-08-04T10:59:48.833791,x,2,15,527,0,2116
U0304,2025-08-27T10:33:00.833791,zalo,2,22,527,0,2118
U0304,2025-06-17T04:48:00.833791,facebook,1,42,527,0,1521
U0304,2025-08-12T06:59:30.833791,x,1,16,527,0,931
U0304,2025-08-24T03:40:45.833791,facebook,0,22,527,0,283
U0304,2025-07-30T10:19:01.833791,x,1,20,527,0,1980
U0304,2025-07-07T02:00:55.833791,instagram,0,31,527,0,842
U0304,2025-07-18T17:18:41.833791,zalo,1,20,527,0,1160
U0304,2025-08-16T07:16:04.833791,x,0,15,527,0,239
U0304,2025-08-08T06:10:42.833791,facebook,0,5,527,0,539
U0304,2025-06-19T17:51:19.833791,tiktok,1,21,527,0,251
U0304,2025-07-17T09:36:02.833791,x,2,30,527,0,1448
U0305,2025-06-26T04:35:06.833791,instagram,1,24,367,1,1450
U0305,2025-06-28T17:01:28.833791,instagram,0,26,367,1,1512
U0305,2025-06-23T03:21:28.833791,tiktok,0,20,367,1,887
U0305,2025-06-01T22:48:52.833791,zalo,1,22,367,1,2073
U0305,2025-06-13T09:26:39.833791,facebook,1,27,367,1,2258
U0305,2025-06-21T06:38:57.833791,tiktok,1,38,367,1,665
U0305,2025-06-28T01:34:17.833791,tiktok,0,23,367,1,1325
U0305,2025-08-18T01:48:43.833791,instagram,2,24,367,1,642
U0305,2025-07-09T00:36:45.833791,zalo,1,27,367,1,388
U0305,2025-08-22T07:43:48.833791,x,1,35,367,1,382
U0305,2025-07-31T20:39:09.833791,x,1,30,367,1,825
U0305,2025-06-26T16:22:39.833791,x,1,7,367,1,912
U0305,2025-06-29T17:33:17.833791,tiktok,0,26,367,1,1850
U0305,2025-08-15T05:54:40.833791,instagram,0,31,367,1,1545
U0305,2025-06-04T07:27:42.833791,zalo,0,29,367,1,2328
U0305,2025-06-08T02:26:45.833791,zalo,2,22,367,1,389
